BCS_Solar,BCS_Eolica,BCA_Solar,BCA_Eolica,SIN_Solar,SIN_Eolica
{'electricity': 0.0},{'electricity': 0.233},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.551}
{'electricity': 0.0},{'electricity': 0.22},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.501}
{'electricity': 0.155},{'electricity': 0.167},{'electricity': 0.057},{'electricity': 0.003},{'electricity': 0.152},{'electricity': 0.606}
{'electricity': 0.379},{'electricity': 0.126},{'electricity': 0.286},{'electricity': 0.002},{'electricity': 0.384},{'electricity': 0.722}
{'electricity': 0.55},{'electricity': 0.113},{'electricity': 0.485},{'electricity': 0.0},{'electricity': 0.556},{'electricity': 0.69}
{'electricity': 0.661},{'electricity': 0.109},{'electricity': 0.622},{'electricity': 0.0},{'electricity': 0.668},{'electricity': 0.639}
{'electricity': 0.721},{'electricity': 0.114},{'electricity': 0.705},{'electricity': 0.0},{'electricity': 0.727},{'electricity': 0.588}
{'electricity': 0.735},{'electricity': 0.141},{'electricity': 0.733},{'electricity': 0.0},{'electricity': 0.739},{'electricity': 0.544}
{'electricity': 0.704},{'electricity': 0.201},{'electricity': 0.716},{'electricity': 0.0},{'electricity': 0.706},{'electricity': 0.51}
{'electricity': 0.625},{'electricity': 0.296},{'electricity': 0.649},{'electricity': 0.0},{'electricity': 0.627},{'electricity': 0.491}
{'electricity': 0.497},{'electricity': 0.391},{'electricity': 0.535},{'electricity': 0.0},{'electricity': 0.501},{'electricity': 0.449}
{'electricity': 0.316},{'electricity': 0.476},{'electricity': 0.368},{'electricity': 0.0},{'electricity': 0.321},{'electricity': 0.395}
{'electricity': 0.111},{'electricity': 0.559},{'electricity': 0.155},{'electricity': 0.012},{'electricity': 0.112},{'electricity': 0.415}
{'electricity': 0.0},{'electricity': 0.544},{'electricity': 0.0},{'electricity': 0.052},{'electricity': 0.0},{'electricity': 0.442}
{'electricity': 0.0},{'electricity': 0.442},{'electricity': 0.0},{'electricity': 0.027},{'electricity': 0.0},{'electricity': 0.435}
{'electricity': 0.0},{'electricity': 0.375},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.41}
{'electricity': 0.0},{'electricity': 0.358},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.381}
{'electricity': 0.0},{'electricity': 0.375},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.362}
{'electricity': 0.0},{'electricity': 0.379},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.335}
{'electricity': 0.0},{'electricity': 0.367},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.337}
{'electricity': 0.0},{'electricity': 0.368},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.376}
{'electricity': 0.0},{'electricity': 0.382},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.403}
{'electricity': 0.0},{'electricity': 0.391},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.438}
{'electricity': 0.0},{'electricity': 0.39},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.479}
{'electricity': 0.0},{'electricity': 0.395},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.488}
{'electricity': 0.0},{'electricity': 0.39},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.428}
{'electricity': 0.16},{'electricity': 0.285},{'electricity': 0.047},{'electricity': 0.001},{'electricity': 0.136},{'electricity': 0.672}
{'electricity': 0.389},{'electricity': 0.245},{'electricity': 0.269},{'electricity': 0.0},{'electricity': 0.365},{'electricity': 0.768}
{'electricity': 0.563},{'electricity': 0.27},{'electricity': 0.474},{'electricity': 0.0},{'electricity': 0.539},{'electricity': 0.8}
{'electricity': 0.675},{'electricity': 0.298},{'electricity': 0.611},{'electricity': 0.0},{'electricity': 0.654},{'electricity': 0.816}
{'electricity': 0.734},{'electricity': 0.293},{'electricity': 0.682},{'electricity': 0.001},{'electricity': 0.716},{'electricity': 0.824}
{'electricity': 0.748},{'electricity': 0.259},{'electricity': 0.702},{'electricity': 0.005},{'electricity': 0.728},{'electricity': 0.83}
{'electricity': 0.717},{'electricity': 0.249},{'electricity': 0.695},{'electricity': 0.012},{'electricity': 0.697},{'electricity': 0.844}
{'electricity': 0.639},{'electricity': 0.313},{'electricity': 0.643},{'electricity': 0.024},{'electricity': 0.619},{'electricity': 0.852}
{'electricity': 0.511},{'electricity': 0.437},{'electricity': 0.529},{'electricity': 0.043},{'electricity': 0.489},{'electricity': 0.855}
{'electricity': 0.326},{'electricity': 0.535},{'electricity': 0.359},{'electricity': 0.059},{'electricity': 0.288},{'electricity': 0.867}
{'electricity': 0.097},{'electricity': 0.556},{'electricity': 0.145},{'electricity': 0.063},{'electricity': 0.094},{'electricity': 0.891}
{'electricity': 0.0},{'electricity': 0.488},{'electricity': 0.0},{'electricity': 0.051},{'electricity': 0.0},{'electricity': 0.885}
{'electricity': 0.0},{'electricity': 0.413},{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.888}
{'electricity': 0.0},{'electricity': 0.384},{'electricity': 0.0},{'electricity': 0.007},{'electricity': 0.0},{'electricity': 0.891}
{'electricity': 0.0},{'electricity': 0.413},{'electricity': 0.0},{'electricity': 0.005},{'electricity': 0.0},{'electricity': 0.886}
{'electricity': 0.0},{'electricity': 0.386},{'electricity': 0.0},{'electricity': 0.009},{'electricity': 0.0},{'electricity': 0.867}
{'electricity': 0.0},{'electricity': 0.334},{'electricity': 0.0},{'electricity': 0.011},{'electricity': 0.0},{'electricity': 0.853}
{'electricity': 0.0},{'electricity': 0.289},{'electricity': 0.0},{'electricity': 0.005},{'electricity': 0.0},{'electricity': 0.795}
{'electricity': 0.0},{'electricity': 0.285},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.748}
{'electricity': 0.0},{'electricity': 0.337},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.797}
{'electricity': 0.0},{'electricity': 0.422},{'electricity': 0.0},{'electricity': 0.018},{'electricity': 0.0},{'electricity': 0.795}
{'electricity': 0.0},{'electricity': 0.516},{'electricity': 0.0},{'electricity': 0.027},{'electricity': 0.0},{'electricity': 0.787}
{'electricity': 0.0},{'electricity': 0.514},{'electricity': 0.0},{'electricity': 0.028},{'electricity': 0.0},{'electricity': 0.75}
{'electricity': 0.0},{'electricity': 0.436},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.697}
{'electricity': 0.128},{'electricity': 0.324},{'electricity': 0.046},{'electricity': 0.017},{'electricity': 0.11},{'electricity': 0.829}
{'electricity': 0.384},{'electricity': 0.297},{'electricity': 0.271},{'electricity': 0.015},{'electricity': 0.348},{'electricity': 0.894}
{'electricity': 0.567},{'electricity': 0.276},{'electricity': 0.474},{'electricity': 0.025},{'electricity': 0.539},{'electricity': 0.906}
{'electricity': 0.682},{'electricity': 0.261},{'electricity': 0.614},{'electricity': 0.04},{'electricity': 0.66},{'electricity': 0.892}
{'electricity': 0.738},{'electricity': 0.245},{'electricity': 0.705},{'electricity': 0.063},{'electricity': 0.726},{'electricity': 0.876}
{'electricity': 0.749},{'electricity': 0.266},{'electricity': 0.734},{'electricity': 0.087},{'electricity': 0.743},{'electricity': 0.872}
{'electricity': 0.716},{'electricity': 0.32},{'electricity': 0.717},{'electricity': 0.112},{'electricity': 0.714},{'electricity': 0.881}
{'electricity': 0.633},{'electricity': 0.385},{'electricity': 0.651},{'electricity': 0.125},{'electricity': 0.638},{'electricity': 0.888}
{'electricity': 0.496},{'electricity': 0.444},{'electricity': 0.538},{'electricity': 0.121},{'electricity': 0.512},{'electricity': 0.896}
{'electricity': 0.32},{'electricity': 0.494},{'electricity': 0.367},{'electricity': 0.118},{'electricity': 0.331},{'electricity': 0.871}
{'electricity': 0.107},{'electricity': 0.532},{'electricity': 0.14},{'electricity': 0.124},{'electricity': 0.115},{'electricity': 0.888}
{'electricity': 0.0},{'electricity': 0.523},{'electricity': 0.0},{'electricity': 0.137},{'electricity': 0.0},{'electricity': 0.899}
{'electricity': 0.0},{'electricity': 0.433},{'electricity': 0.0},{'electricity': 0.148},{'electricity': 0.0},{'electricity': 0.9}
{'electricity': 0.0},{'electricity': 0.311},{'electricity': 0.0},{'electricity': 0.173},{'electricity': 0.0},{'electricity': 0.893}
{'electricity': 0.0},{'electricity': 0.235},{'electricity': 0.0},{'electricity': 0.192},{'electricity': 0.0},{'electricity': 0.88}
{'electricity': 0.0},{'electricity': 0.214},{'electricity': 0.0},{'electricity': 0.224},{'electricity': 0.0},{'electricity': 0.865}
{'electricity': 0.0},{'electricity': 0.231},{'electricity': 0.0},{'electricity': 0.274},{'electricity': 0.0},{'electricity': 0.836}
{'electricity': 0.0},{'electricity': 0.255},{'electricity': 0.0},{'electricity': 0.312},{'electricity': 0.0},{'electricity': 0.821}
{'electricity': 0.0},{'electricity': 0.274},{'electricity': 0.0},{'electricity': 0.328},{'electricity': 0.0},{'electricity': 0.795}
{'electricity': 0.0},{'electricity': 0.283},{'electricity': 0.0},{'electricity': 0.291},{'electricity': 0.0},{'electricity': 0.781}
{'electricity': 0.0},{'electricity': 0.3},{'electricity': 0.0},{'electricity': 0.233},{'electricity': 0.0},{'electricity': 0.778}
{'electricity': 0.0},{'electricity': 0.329},{'electricity': 0.0},{'electricity': 0.176},{'electricity': 0.0},{'electricity': 0.78}
{'electricity': 0.0},{'electricity': 0.366},{'electricity': 0.0},{'electricity': 0.093},{'electricity': 0.0},{'electricity': 0.777}
{'electricity': 0.0},{'electricity': 0.388},{'electricity': 0.0},{'electricity': 0.043},{'electricity': 0.0},{'electricity': 0.75}
{'electricity': 0.086},{'electricity': 0.332},{'electricity': 0.055},{'electricity': 0.013},{'electricity': 0.131},{'electricity': 0.839}
{'electricity': 0.255},{'electricity': 0.259},{'electricity': 0.297},{'electricity': 0.005},{'electricity': 0.37},{'electricity': 0.896}
{'electricity': 0.439},{'electricity': 0.168},{'electricity': 0.506},{'electricity': 0.008},{'electricity': 0.554},{'electricity': 0.901}
{'electricity': 0.61},{'electricity': 0.112},{'electricity': 0.655},{'electricity': 0.009},{'electricity': 0.675},{'electricity': 0.894}
{'electricity': 0.697},{'electricity': 0.084},{'electricity': 0.743},{'electricity': 0.001},{'electricity': 0.74},{'electricity': 0.891}
{'electricity': 0.692},{'electricity': 0.088},{'electricity': 0.777},{'electricity': 0.0},{'electricity': 0.756},{'electricity': 0.892}
{'electricity': 0.653},{'electricity': 0.143},{'electricity': 0.761},{'electricity': 0.006},{'electricity': 0.726},{'electricity': 0.898}
{'electricity': 0.568},{'electricity': 0.252},{'electricity': 0.679},{'electricity': 0.063},{'electricity': 0.648},{'electricity': 0.913}
{'electricity': 0.465},{'electricity': 0.367},{'electricity': 0.558},{'electricity': 0.138},{'electricity': 0.519},{'electricity': 0.913}
{'electricity': 0.3},{'electricity': 0.425},{'electricity': 0.379},{'electricity': 0.185},{'electricity': 0.335},{'electricity': 0.907}
{'electricity': 0.1},{'electricity': 0.428},{'electricity': 0.154},{'electricity': 0.205},{'electricity': 0.113},{'electricity': 0.905}
{'electricity': 0.0},{'electricity': 0.388},{'electricity': 0.0},{'electricity': 0.194},{'electricity': 0.0},{'electricity': 0.893}
{'electricity': 0.0},{'electricity': 0.316},{'electricity': 0.0},{'electricity': 0.157},{'electricity': 0.0},{'electricity': 0.905}
{'electricity': 0.0},{'electricity': 0.278},{'electricity': 0.0},{'electricity': 0.171},{'electricity': 0.0},{'electricity': 0.906}
{'electricity': 0.0},{'electricity': 0.281},{'electricity': 0.0},{'electricity': 0.172},{'electricity': 0.0},{'electricity': 0.903}
{'electricity': 0.0},{'electricity': 0.294},{'electricity': 0.0},{'electricity': 0.15},{'electricity': 0.0},{'electricity': 0.9}
{'electricity': 0.0},{'electricity': 0.308},{'electricity': 0.0},{'electricity': 0.122},{'electricity': 0.0},{'electricity': 0.911}
{'electricity': 0.0},{'electricity': 0.319},{'electricity': 0.0},{'electricity': 0.105},{'electricity': 0.0},{'electricity': 0.921}
{'electricity': 0.0},{'electricity': 0.314},{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.926}
{'electricity': 0.0},{'electricity': 0.285},{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.936}
{'electricity': 0.0},{'electricity': 0.261},{'electricity': 0.0},{'electricity': 0.094},{'electricity': 0.0},{'electricity': 0.948}
{'electricity': 0.0},{'electricity': 0.256},{'electricity': 0.0},{'electricity': 0.085},{'electricity': 0.0},{'electricity': 0.955}
{'electricity': 0.0},{'electricity': 0.256},{'electricity': 0.0},{'electricity': 0.076},{'electricity': 0.0},{'electricity': 0.956}
{'electricity': 0.0},{'electricity': 0.249},{'electricity': 0.0},{'electricity': 0.064},{'electricity': 0.0},{'electricity': 0.952}
{'electricity': 0.151},{'electricity': 0.175},{'electricity': 0.046},{'electricity': 0.045},{'electricity': 0.126},{'electricity': 0.959}
{'electricity': 0.381},{'electricity': 0.153},{'electricity': 0.279},{'electricity': 0.029},{'electricity': 0.363},{'electricity': 0.983}
{'electricity': 0.555},{'electricity': 0.093},{'electricity': 0.49},{'electricity': 0.048},{'electricity': 0.548},{'electricity': 0.989}
{'electricity': 0.669},{'electricity': 0.007},{'electricity': 0.637},{'electricity': 0.054},{'electricity': 0.672},{'electricity': 0.991}
{'electricity': 0.732},{'electricity': 0.0},{'electricity': 0.736},{'electricity': 0.048},{'electricity': 0.742},{'electricity': 0.99}
{'electricity': 0.746},{'electricity': 0.0},{'electricity': 0.768},{'electricity': 0.055},{'electricity': 0.759},{'electricity': 0.986}
{'electricity': 0.714},{'electricity': 0.009},{'electricity': 0.75},{'electricity': 0.077},{'electricity': 0.728},{'electricity': 0.985}
{'electricity': 0.636},{'electricity': 0.072},{'electricity': 0.681},{'electricity': 0.108},{'electricity': 0.648},{'electricity': 0.989}
{'electricity': 0.507},{'electricity': 0.18},{'electricity': 0.561},{'electricity': 0.133},{'electricity': 0.517},{'electricity': 0.989}
{'electricity': 0.325},{'electricity': 0.241},{'electricity': 0.384},{'electricity': 0.135},{'electricity': 0.331},{'electricity': 0.987}
{'electricity': 0.098},{'electricity': 0.353},{'electricity': 0.162},{'electricity': 0.126},{'electricity': 0.106},{'electricity': 0.975}
{'electricity': 0.0},{'electricity': 0.454},{'electricity': 0.016},{'electricity': 0.125},{'electricity': 0.0},{'electricity': 0.975}
{'electricity': 0.0},{'electricity': 0.404},{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.0},{'electricity': 0.974}
{'electricity': 0.0},{'electricity': 0.325},{'electricity': 0.0},{'electricity': 0.101},{'electricity': 0.0},{'electricity': 0.972}
{'electricity': 0.0},{'electricity': 0.259},{'electricity': 0.0},{'electricity': 0.095},{'electricity': 0.0},{'electricity': 0.968}
{'electricity': 0.0},{'electricity': 0.226},{'electricity': 0.0},{'electricity': 0.096},{'electricity': 0.0},{'electricity': 0.959}
{'electricity': 0.0},{'electricity': 0.227},{'electricity': 0.0},{'electricity': 0.102},{'electricity': 0.0},{'electricity': 0.961}
{'electricity': 0.0},{'electricity': 0.236},{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.963}
{'electricity': 0.0},{'electricity': 0.234},{'electricity': 0.0},{'electricity': 0.127},{'electricity': 0.0},{'electricity': 0.957}
{'electricity': 0.0},{'electricity': 0.217},{'electricity': 0.0},{'electricity': 0.135},{'electricity': 0.0},{'electricity': 0.961}
{'electricity': 0.0},{'electricity': 0.19},{'electricity': 0.0},{'electricity': 0.146},{'electricity': 0.0},{'electricity': 0.98}
{'electricity': 0.0},{'electricity': 0.159},{'electricity': 0.0},{'electricity': 0.165},{'electricity': 0.0},{'electricity': 0.99}
{'electricity': 0.0},{'electricity': 0.13},{'electricity': 0.0},{'electricity': 0.194},{'electricity': 0.0},{'electricity': 0.991}
{'electricity': 0.0},{'electricity': 0.1},{'electricity': 0.0},{'electricity': 0.225},{'electricity': 0.0},{'electricity': 0.991}
{'electricity': 0.135},{'electricity': 0.057},{'electricity': 0.05},{'electricity': 0.247},{'electricity': 0.125},{'electricity': 0.988}
{'electricity': 0.329},{'electricity': 0.031},{'electricity': 0.288},{'electricity': 0.177},{'electricity': 0.358},{'electricity': 0.982}
{'electricity': 0.474},{'electricity': 0.01},{'electricity': 0.494},{'electricity': 0.076},{'electricity': 0.537},{'electricity': 0.979}
{'electricity': 0.556},{'electricity': 0.0},{'electricity': 0.635},{'electricity': 0.03},{'electricity': 0.657},{'electricity': 0.982}
{'electricity': 0.589},{'electricity': 0.0},{'electricity': 0.718},{'electricity': 0.011},{'electricity': 0.723},{'electricity': 0.991}
{'electricity': 0.56},{'electricity': 0.0},{'electricity': 0.75},{'electricity': 0.008},{'electricity': 0.74},{'electricity': 0.982}
{'electricity': 0.484},{'electricity': 0.009},{'electricity': 0.732},{'electricity': 0.016},{'electricity': 0.71},{'electricity': 0.93}
{'electricity': 0.392},{'electricity': 0.076},{'electricity': 0.662},{'electricity': 0.029},{'electricity': 0.632},{'electricity': 0.823}
{'electricity': 0.26},{'electricity': 0.198},{'electricity': 0.542},{'electricity': 0.035},{'electricity': 0.503},{'electricity': 0.799}
{'electricity': 0.126},{'electricity': 0.265},{'electricity': 0.367},{'electricity': 0.035},{'electricity': 0.319},{'electricity': 0.841}
{'electricity': 0.024},{'electricity': 0.365},{'electricity': 0.148},{'electricity': 0.038},{'electricity': 0.1},{'electricity': 0.906}
{'electricity': 0.0},{'electricity': 0.419},{'electricity': 0.0},{'electricity': 0.041},{'electricity': 0.0},{'electricity': 0.955}
{'electricity': 0.0},{'electricity': 0.32},{'electricity': 0.0},{'electricity': 0.037},{'electricity': 0.0},{'electricity': 0.976}
{'electricity': 0.0},{'electricity': 0.243},{'electricity': 0.0},{'electricity': 0.028},{'electricity': 0.0},{'electricity': 0.984}
{'electricity': 0.0},{'electricity': 0.211},{'electricity': 0.0},{'electricity': 0.017},{'electricity': 0.0},{'electricity': 0.971}
{'electricity': 0.0},{'electricity': 0.225},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.91}
{'electricity': 0.0},{'electricity': 0.274},{'electricity': 0.0},{'electricity': 0.003},{'electricity': 0.0},{'electricity': 0.796}
{'electricity': 0.0},{'electricity': 0.334},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.591}
{'electricity': 0.0},{'electricity': 0.395},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.402}
{'electricity': 0.0},{'electricity': 0.438},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.325}
{'electricity': 0.0},{'electricity': 0.459},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.372}
{'electricity': 0.0},{'electricity': 0.465},{'electricity': 0.0},{'electricity': 0.01},{'electricity': 0.0},{'electricity': 0.454}
{'electricity': 0.0},{'electricity': 0.451},{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.51}
{'electricity': 0.0},{'electricity': 0.421},{'electricity': 0.0},{'electricity': 0.031},{'electricity': 0.0},{'electricity': 0.525}
{'electricity': 0.129},{'electricity': 0.302},{'electricity': 0.044},{'electricity': 0.039},{'electricity': 0.133},{'electricity': 0.603}
{'electricity': 0.35},{'electricity': 0.239},{'electricity': 0.271},{'electricity': 0.019},{'electricity': 0.371},{'electricity': 0.746}
{'electricity': 0.524},{'electricity': 0.257},{'electricity': 0.473},{'electricity': 0.0},{'electricity': 0.547},{'electricity': 0.765}
{'electricity': 0.641},{'electricity': 0.274},{'electricity': 0.612},{'electricity': 0.001},{'electricity': 0.664},{'electricity': 0.756}
{'electricity': 0.713},{'electricity': 0.308},{'electricity': 0.71},{'electricity': 0.002},{'electricity': 0.728},{'electricity': 0.753}
{'electricity': 0.729},{'electricity': 0.381},{'electricity': 0.747},{'electricity': 0.005},{'electricity': 0.744},{'electricity': 0.756}
{'electricity': 0.698},{'electricity': 0.486},{'electricity': 0.732},{'electricity': 0.01},{'electricity': 0.715},{'electricity': 0.762}
{'electricity': 0.619},{'electricity': 0.558},{'electricity': 0.665},{'electricity': 0.018},{'electricity': 0.636},{'electricity': 0.762}
{'electricity': 0.489},{'electricity': 0.594},{'electricity': 0.549},{'electricity': 0.026},{'electricity': 0.51},{'electricity': 0.766}
{'electricity': 0.307},{'electricity': 0.63},{'electricity': 0.378},{'electricity': 0.036},{'electricity': 0.33},{'electricity': 0.792}
{'electricity': 0.095},{'electricity': 0.646},{'electricity': 0.162},{'electricity': 0.054},{'electricity': 0.105},{'electricity': 0.791}
{'electricity': 0.0},{'electricity': 0.59},{'electricity': 0.0},{'electricity': 0.103},{'electricity': 0.0},{'electricity': 0.805}
{'electricity': 0.0},{'electricity': 0.484},{'electricity': 0.0},{'electricity': 0.105},{'electricity': 0.0},{'electricity': 0.817}
{'electricity': 0.0},{'electricity': 0.427},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.806}
{'electricity': 0.0},{'electricity': 0.391},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.791}
{'electricity': 0.0},{'electricity': 0.359},{'electricity': 0.0},{'electricity': 0.1},{'electricity': 0.0},{'electricity': 0.777}
{'electricity': 0.0},{'electricity': 0.333},{'electricity': 0.0},{'electricity': 0.086},{'electricity': 0.0},{'electricity': 0.764}
{'electricity': 0.0},{'electricity': 0.32},{'electricity': 0.0},{'electricity': 0.07},{'electricity': 0.0},{'electricity': 0.762}
{'electricity': 0.0},{'electricity': 0.32},{'electricity': 0.0},{'electricity': 0.054},{'electricity': 0.0},{'electricity': 0.763}
{'electricity': 0.0},{'electricity': 0.32},{'electricity': 0.0},{'electricity': 0.036},{'electricity': 0.0},{'electricity': 0.748}
{'electricity': 0.0},{'electricity': 0.311},{'electricity': 0.0},{'electricity': 0.023},{'electricity': 0.0},{'electricity': 0.74}
{'electricity': 0.0},{'electricity': 0.289},{'electricity': 0.0},{'electricity': 0.018},{'electricity': 0.0},{'electricity': 0.75}
{'electricity': 0.0},{'electricity': 0.244},{'electricity': 0.0},{'electricity': 0.019},{'electricity': 0.0},{'electricity': 0.753}
{'electricity': 0.0},{'electricity': 0.194},{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.723}
{'electricity': 0.124},{'electricity': 0.12},{'electricity': 0.046},{'electricity': 0.027},{'electricity': 0.134},{'electricity': 0.826}
{'electricity': 0.342},{'electricity': 0.052},{'electricity': 0.285},{'electricity': 0.022},{'electricity': 0.374},{'electricity': 0.917}
{'electricity': 0.535},{'electricity': 0.054},{'electricity': 0.491},{'electricity': 0.008},{'electricity': 0.549},{'electricity': 0.944}
{'electricity': 0.652},{'electricity': 0.095},{'electricity': 0.63},{'electricity': 0.002},{'electricity': 0.659},{'electricity': 0.951}
{'electricity': 0.716},{'electricity': 0.134},{'electricity': 0.714},{'electricity': 0.002},{'electricity': 0.719},{'electricity': 0.953}
{'electricity': 0.731},{'electricity': 0.189},{'electricity': 0.745},{'electricity': 0.01},{'electricity': 0.733},{'electricity': 0.953}
{'electricity': 0.699},{'electricity': 0.257},{'electricity': 0.729},{'electricity': 0.017},{'electricity': 0.702},{'electricity': 0.956}
{'electricity': 0.619},{'electricity': 0.294},{'electricity': 0.663},{'electricity': 0.033},{'electricity': 0.624},{'electricity': 0.949}
{'electricity': 0.489},{'electricity': 0.314},{'electricity': 0.548},{'electricity': 0.05},{'electricity': 0.498},{'electricity': 0.93}
{'electricity': 0.306},{'electricity': 0.359},{'electricity': 0.379},{'electricity': 0.058},{'electricity': 0.317},{'electricity': 0.923}
{'electricity': 0.091},{'electricity': 0.44},{'electricity': 0.166},{'electricity': 0.079},{'electricity': 0.093},{'electricity': 0.918}
{'electricity': 0.0},{'electricity': 0.479},{'electricity': 0.0},{'electricity': 0.101},{'electricity': 0.0},{'electricity': 0.914}
{'electricity': 0.0},{'electricity': 0.369},{'electricity': 0.0},{'electricity': 0.084},{'electricity': 0.0},{'electricity': 0.91}
{'electricity': 0.0},{'electricity': 0.261},{'electricity': 0.0},{'electricity': 0.062},{'electricity': 0.0},{'electricity': 0.9}
{'electricity': 0.0},{'electricity': 0.201},{'electricity': 0.0},{'electricity': 0.033},{'electricity': 0.0},{'electricity': 0.888}
{'electricity': 0.0},{'electricity': 0.177},{'electricity': 0.0},{'electricity': 0.017},{'electricity': 0.0},{'electricity': 0.879}
{'electricity': 0.0},{'electricity': 0.16},{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.0},{'electricity': 0.874}
{'electricity': 0.0},{'electricity': 0.139},{'electricity': 0.0},{'electricity': 0.014},{'electricity': 0.0},{'electricity': 0.86}
{'electricity': 0.0},{'electricity': 0.133},{'electricity': 0.0},{'electricity': 0.014},{'electricity': 0.0},{'electricity': 0.849}
{'electricity': 0.0},{'electricity': 0.137},{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.0},{'electricity': 0.852}
{'electricity': 0.0},{'electricity': 0.126},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.852}
{'electricity': 0.0},{'electricity': 0.12},{'electricity': 0.0},{'electricity': 0.003},{'electricity': 0.0},{'electricity': 0.844}
{'electricity': 0.0},{'electricity': 0.112},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.823}
{'electricity': 0.0},{'electricity': 0.097},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.795}
{'electricity': 0.132},{'electricity': 0.068},{'electricity': 0.023},{'electricity': 0.0},{'electricity': 0.12},{'electricity': 0.879}
{'electricity': 0.356},{'electricity': 0.025},{'electricity': 0.187},{'electricity': 0.0},{'electricity': 0.354},{'electricity': 0.934}
{'electricity': 0.531},{'electricity': 0.009},{'electricity': 0.445},{'electricity': 0.0},{'electricity': 0.538},{'electricity': 0.949}
{'electricity': 0.646},{'electricity': 0.003},{'electricity': 0.624},{'electricity': 0.0},{'electricity': 0.652},{'electricity': 0.949}
{'electricity': 0.709},{'electricity': 0.001},{'electricity': 0.712},{'electricity': 0.001},{'electricity': 0.712},{'electricity': 0.945}
{'electricity': 0.723},{'electricity': 0.0},{'electricity': 0.739},{'electricity': 0.013},{'electricity': 0.726},{'electricity': 0.938}
{'electricity': 0.692},{'electricity': 0.0},{'electricity': 0.72},{'electricity': 0.031},{'electricity': 0.695},{'electricity': 0.92}
{'electricity': 0.615},{'electricity': 0.001},{'electricity': 0.655},{'electricity': 0.043},{'electricity': 0.618},{'electricity': 0.9}
{'electricity': 0.486},{'electricity': 0.018},{'electricity': 0.541},{'electricity': 0.054},{'electricity': 0.492},{'electricity': 0.882}
{'electricity': 0.305},{'electricity': 0.136},{'electricity': 0.372},{'electricity': 0.067},{'electricity': 0.313},{'electricity': 0.869}
{'electricity': 0.091},{'electricity': 0.309},{'electricity': 0.194},{'electricity': 0.088},{'electricity': 0.091},{'electricity': 0.879}
{'electricity': 0.0},{'electricity': 0.361},{'electricity': 0.0},{'electricity': 0.102},{'electricity': 0.0},{'electricity': 0.879}
{'electricity': 0.0},{'electricity': 0.222},{'electricity': 0.0},{'electricity': 0.064},{'electricity': 0.0},{'electricity': 0.875}
{'electricity': 0.0},{'electricity': 0.132},{'electricity': 0.0},{'electricity': 0.041},{'electricity': 0.0},{'electricity': 0.865}
